OrgId,econId,OrgName_x,FisYear,Id_A4,OrgName_y,BusTRBCId,Emission Reduction Processes/Policy Emissions Reduction,Emission Reduction Objectives/Targets Emissions Reduction,derivedEmissions,CO2 Equivalents Emission Total,CO2 Equivalents Emission Direct,CO2 Equivalents Emission Indirect,emissionIntensity,"CO2e Indirect Emissions, Scope 3",Energy Use Total,Direct Energy/Energy Purchased Direct,ESG SCORE,ESG Combined Score,ESG Controversies Score,Resource Use Score,Emissions Score,Environmental Innovation Score,Workforce Score,Human Rights Score,Community Score,Product Responsibility Score,Management Score,Shareholders Score,CSR Strategy Score,totalRevenue,totalAssets,employees,grossProfit,researchAndDevelopment,operatingIncome,earningsBeforeTax,shortTermInvestments,propertyPlantEquipmentTotal,totalDebt,totalLiabilities,commonStock,netIncome,ebitda,enterpriseValue,totalAssets/commonEquity,ebit/interest,grossMargin,cf/sales,operatingMargin,roa,cogs/sales,rnd/sales,sales/employee,totalAssets/employee,capex/fixedAssets,capex/totalAssets,capex/totalSales,sga/sales,capex,ISOCountryCodeDerived,Region,GDP PPP,econIdDesc_Basic Materials,econIdDesc_Consumer Cyclicals,econIdDesc_Consumer Non-Cyclicals,econIdDesc_Energy,econIdDesc_Financials,econIdDesc_Healthcare,econIdDesc_Industrials,econIdDesc_Technology,econIdDesc_Utilities,IncomeGroup_High income,IncomeGroup_Upper middle income
12299.0,55.0,Barclays PLC,2020,@BARCL4,Barclays PLC,5510.0,1.0,1.0,170170.0,170170.0,21512.0,148658.0,4.51257349062919,19134.0,598037.0,598037.0,0.81615006753785,0.448253605197496,0.0803571428571429,0.921814671814672,0.677737881508079,0.964673913043478,0.918685121107266,0.873315363881402,0.95444059976932,0.740537240537241,0.631539611360239,0.709267563527653,0.887278582930757,37710.1891755059,1845527.76917474,83000.0,5264.588118706485,39.475846170516796,7830.59086922745,3011.34493434139,13963.418134769996,12344.87317089,303176.245471819,1764631.72092496,5935.16667349757,2086.88118519753,9935.25020344698,57113.1812,24.64201,2.37539,79.7650548873874,20.10517,20.76519,0.2165,14.814751006006006,1.0546901041666665,332228.91566,16217710.84337,14.296508507407406,0.11645,1.9682267555555555,36.17066210498688,1810.63610039419,GBR,Europe & Central Asia,46482.8622423026,0,0,0,0,1,0,0,0,0,1,0
12304.0,53.0,Barratt Developments P L C,2015,@BARRA2,Barratt Developments P L C,5320.0,1.0,1.0,35828.0,35828.0,24019.0,11809.0,6.06638895480781,7727.0,413647.2,413647.2,0.500327573485445,0.500327573485445,1.0,0.677777777777778,0.875,0.157894736842105,0.930769230769231,0.5,0.484615384615385,0.482456140350877,0.272613065326633,0.340452261306533,0.717270194986072,5905.9846420835,9286.03958447129,5971.0,1122.12922724837,939.1254885545682,906.123671114181,816.57954966219,14.815215784828599,36.760218280291,277.27258660134,3455.77470824718,156.309475166194,705.984704921486,911.307804461402,5942.056614135,1.59656,28.21466,18.99987,14.12156,15.34247,8.41384,80.91236,2.4164477691549644,629626.52822,989968.17953,28.87701,0.10537,0.14364,3.6574,8.48312729545177,GBR,Europe & Central Asia,42567.5917974837,0,1,0,0,0,0,0,0,0,1,0
12304.0,53.0,Barratt Developments P L C,2016,@BARRA2,Barratt Developments P L C,5320.0,1.0,1.0,36179.0,36179.0,25265.0,10914.0,6.41759199399792,8096.0,432039.6,432039.6,0.555245892311609,0.555245892311609,1.0,0.705357142857143,0.823076923076923,0.144736842105263,0.949438202247191,0.447368421052632,0.51123595505618,0.49375,0.675505050505051,0.170454545454545,0.737704918032787,5637.47275205973,8542.99681779358,6209.0,1065.41206808382,939.1254885545682,889.706929419325,812.236936462705,14.815215784828599,39.0012163853773,236.270167522337,3205.02146118469,133.642393347846,732.504074296012,895.696877328342,3497.023045564,1.60398,44.2766,18.89875,13.14696,15.78202,9.1061,80.99499,2.4164477691549644,682106.61942,1033660.81495,26.06838,0.1032,0.14403,3.11674,8.11970716555638,GBR,Europe & Central Asia,44149.9999768117,0,1,0,0,0,0,0,0,0,1,0
12304.0,53.0,Barratt Developments P L C,2017,@BARRA2,Barratt Developments P L C,5320.0,1.0,1.0,38656.0,38656.0,29115.0,9541.0,6.38118238479205,8362.0,475585.0,475585.0,0.605734013741802,0.605734013741802,1.0,0.625,0.76027397260274,0.125,0.984210526315789,0.454545454545455,0.563157894736842,0.487951807228916,0.98641975308642,0.183950617283951,0.864973262032086,6057.81149464194,8613.57691792224,6193.0,1225.57934156792,939.1254885545682,1052.58089709489,963.346006685243,17.1956285168968,42.9890712922421,96.2694657120209,2983.05073794258,131.312072310848,802.202124295838,1057.92196352817,4964.91240899,1.53303,62.625,20.23139,15.30257,17.3756,9.59901,79.68044,2.4164477691549644,750880.02584,1067673.1794,13.65188,0.06232,0.08602,2.85579,5.21079652027177,GBR,Europe & Central Asia,45744.7104907571,0,1,0,0,0,0,0,0,0,1,0
12304.0,53.0,Barratt Developments P L C,2018,@BARRA2,Barratt Developments P L C,5320.0,1.0,1.0,34293.0,34293.0,27577.0,6716.0,5.27598007121039,3855690.0,458985.6,458985.6,0.626711382867981,0.626711382867981,1.0,0.601351351351351,0.735294117647059,0.145348837209302,0.976635514018692,0.657894736842105,0.537383177570093,0.454081632653061,0.954444444444444,0.378888888888889,0.744578313253012,6499.83501399629,9238.81119471165,6330.0,1354.55452340995,939.1254885545682,1159.48480515532,1090.01705176458,0.0,53.6008385087903,254.803986045518,3108.44862725231,135.068779625384,895.614010605833,1166.68491779083,4435.772703028,1.50952,84.41837,20.83983,15.2396,17.83868,10.03661,79.0494,2.4164477691549644,770110.58452,1094628.75197,22.72727,0.11343,0.15385,3.00115,10.0001564382071,GBR,Europe & Central Asia,47145.8840978145,0,1,0,0,0,0,0,0,0,1,0
12304.0,53.0,Barratt Developments P L C,2019,@BARRA2,Barratt Developments P L C,5320.0,1.0,1.0,32331.0,32331.0,27169.0,5162.0,5.31975051310445,3834011.0,458762.4,458762.4,0.648453499588044,0.648453499588044,1.0,0.796703296703297,0.705,0.168421052631579,0.970338983050847,0.625,0.927966101694915,0.439814814814815,0.839805825242718,0.200970873786408,0.871308016877637,6077.54065164468,9170.9860035893,6504.0,1387.48245986824,939.1254885545682,684.299101735644,1110.85362291823,14.815215784828599,63.7981635032299,255.192654012919,2958.32084164477,129.765464565569,944.212819847802,689.785743796921,5071.861045812,1.47827,90.75258,22.82967,16.25412,11.25947,10.59471,77.08005,2.4164477691549644,732333.94834,1105089.17589,17.91045,0.10391,0.15116,4.47608,9.1869355444651,GBR,Europe & Central Asia,48438.5765431723,0,1,0,0,0,0,0,0,0,1,0
12304.0,53.0,Barratt Developments P L C,2020,@BARRA2,Barratt Developments P L C,5320.0,1.0,1.0,24583.0,24583.0,20323.0,4260.0,5.79767285240699,3129057.0,370677.6,370677.6,0.678538558550674,0.389269279275337,0.1,0.827731092436975,0.755813953488372,0.181818181818182,0.975524475524476,0.626315789473684,0.91958041958042,0.445736434108527,0.957399103139013,0.266816143497758,0.761674718196457,4240.14956100773,8512.41770929615,6655.0,906.637033239575,939.1254885545682,346.60792065444,574.786301335717,14.815215784828599,124.133999490194,453.256511625037,2509.96218749405,126.242169311706,495.667928034274,371.781948523081,4796.8616016,1.41857,41.30435,21.38219,9.79176,8.17443,5.74847,78.0241,2.4164477691549644,513779.11345,1031450.03757,15.0,0.10183,0.21935,3.73479,9.30074921255206,GBR,Europe & Central Asia,46482.8622423026,0,1,0,0,0,0,0,0,0,1,0
12309.0,54.0,British American Tobacco PLC,2015,@BRITA19,British American Tobacco PLC,5410.0,1.0,1.0,693996.0,693996.0,330495.0,363501.0,35.9323086150274,182343.0,8687049.0,8687049.0,0.837623075338479,0.787232590300818,0.736842105263158,0.92962962962963,0.919230769230769,0.0,0.985029940119761,0.963157894736842,0.733532934131736,0.775974025974026,0.722361809045226,0.951005025125628,0.817548746518106,19313.9830628572,46449.9523981949,50599.0,11371.1370062533,88.4339883830459,7009.86747916277,7354.76003385665,359.63155275772,8538.30157838308,25057.770608336,38552.7972355888,747.267201836738,6323.03016938778,7614.16639978025,85231.77896314,6.37291,9.58864,58.87515,35.72955,36.29426,16.5336,37.99603,0.45788,258977.45015,616395.58094,8.13542,1.86804,3.6859,22.460525574468083,711.89360648352,GBR,Europe & Central Asia,42567.5917974837,0,0,1,0,0,0,0,0,0,1,0
12309.0,54.0,British American Tobacco PLC,2016,@BRITA19,British American Tobacco PLC,5410.0,1.0,1.0,687909.0,687909.0,311561.0,376348.0,34.5525517895988,208013.0,8277728.0,8277728.0,0.83040627388014,0.83040627388014,0.888888888888889,0.935374149659864,0.911347517730496,0.0,0.986559139784946,0.946902654867257,0.685483870967742,0.738372093023256,0.768939393939394,0.872474747474748,0.819672131147541,19909.0650146156,53680.648283256,49817.0,11449.298252253,71.5328076587778,7043.95704096531,6693.04138075243,526.373490319308,9648.83098023778,26311.9261378844,41746.8164847859,684.285537415101,6273.29226411319,7775.48122494752,103287.04062037,4.80775,8.40149,57.50797,29.82849,35.38065,14.54227,38.81771,0.3593,296103.73969,789630.04597,10.11566,1.87887,3.97261,22.460525574468083,790.909911095166,GBR,Europe & Central Asia,44149.9999768117,0,0,1,0,0,0,0,0,0,1,0
12309.0,54.0,British American Tobacco PLC,2017,@BRITA19,British American Tobacco PLC,5410.0,1.0,1.0,864000.0,864000.0,353620.63636363635,389610.1818181818,33.0628241197288,8254000.0,8495540.0,8495540.0,0.82422721857553,0.635327895002051,0.446428571428571,0.904907975460123,0.872670807453416,0.0,0.98792270531401,0.928571428571429,0.736714975845411,0.734210526315789,0.754320987654321,0.941975308641975,0.818181818181818,26132.0689627491,181628.954384398,55761.0,15465.2087607753,103.024123645768,9160.13239365437,36921.2703115522,377.325852852626,10548.3824597811,63108.7147407609,102631.344174368,790.710148981271,35990.1897941035,10118.25674356,160737.49510832,2.31434,26.50712,59.18096,27.89769,35.05322,42.87624,37.15257,0.39424,363910.25986,2523645.55872,11.06448,2.01083,3.89809,22.460525574468083,1018.65102254753,GBR,Europe & Central Asia,45744.7104907571,0,0,1,0,0,0,0,0,0,1,0
12309.0,54.0,British American Tobacco PLC,2018,@BRITA19,British American Tobacco PLC,5410.0,1.0,1.0,841000.0,841000.0,353620.63636363635,389610.1818181818,26.9115223619957,6956000.0,11067000.0,11067000.0,0.890616630076902,0.890616630076902,1.0,0.973429951690821,0.895631067961165,0.0,0.973251028806584,0.93452380952381,0.775720164609053,0.893333333333333,0.95,0.952222222222222,0.704819277108434,31250.5546392891,186724.998653554,56710.0,20657.6220647595,133.974695293375,12758.2188403663,10120.8312673053,455.513963997477,11042.0667911321,60019.3875419533,102471.502657247,783.432980096502,7607.21079370577,13787.9100699068,101668.25735,2.23088,5.97928,66.10322,29.38919,40.82558,5.00906,30.60183,0.42871,431881.50238,2574466.58438,9.25406,0.53865,3.09489,22.460525574468083,967.169705070274,GBR,Europe & Central Asia,47145.8840978145,0,0,1,0,0,0,0,0,0,1,0
12309.0,54.0,British American Tobacco PLC,2019,@BRITA19,British American Tobacco PLC,5410.0,1.0,1.0,849242.0,849242.0,396398.0,452844.0,24.7480766053769,6781000.0,10346514.0,8230397.0,0.907343428547426,0.609921714273713,0.3125,0.966926070038911,0.89484126984127,0.875886524822695,0.987972508591065,0.927536231884058,0.957044673539519,0.883333333333333,0.86504854368932,0.75631067961165,0.837552742616034,34315.474836355,186986.649507293,53185.0,23404.3287624852,167.088527626105,14366.9611769938,9831.70114142814,578.179349563349,12225.3106046433,59531.2554142153,101341.844204084,814.225047320863,7501.74445064189,15675.821310065,116314.57540762,2.19995,5.34075,68.20342,29.23446,41.8673,4.8335,27.98238,0.48692,486546.95873,2643245.27592,7.67275,0.4548,2.56599,22.460525574468083,880.530018601064,GBR,Europe & Central Asia,48438.5765431723,0,0,1,0,0,0,0,0,0,1,0
12309.0,54.0,British American Tobacco PLC,2020,@BRITA19,British American Tobacco PLC,5410.0,1.0,1.0,760000.0,760000.0,342000.0,418000.0,21.5603039571694,5587000.0,9244800.0,8230397.0,0.929860038164196,0.538459430846804,0.147058823529412,0.988709677419355,0.936688311688312,0.871428571428571,0.998559077809798,0.93921568627451,0.836705202312139,0.886792452830189,0.92152466367713,0.951420029895366,0.887278582930757,35249.9668608464,188297.949141447,55329.0,24822.3986844826,165.473540897052,15241.3439115508,11237.1577318271,918.993549444786,12450.1745150972,59446.0276797848,101473.571967786,839.675653808182,8570.43537852749,16595.2183370721,102068.09892352,2.18844,6.03801,70.41822,30.8892,43.2379,5.46285,25.741,0.46943,465867.80892,2478917.02362,5.5429,0.36349,1.98246,22.460525574468083,698.818011556972,GBR,Europe & Central Asia,46482.8622423026,0,0,1,0,0,0,0,0,0,1,0
12311.0,52.0,Signature Aviation PLC,2015,@BBAGR4,Signature Aviation PLC,5240.0,1.0,0.0,113512.0,113512.0,61912.0,51600.0,55.1421183973428,18197550.958101436,388547.081,388547.081,0.584333972024787,0.584333972024787,1.0,0.686046511627907,0.306818181818182,0.0,0.586538461538462,0.3,0.894230769230769,0.695121951219512,0.755025125628141,0.802763819095477,0.435933147632312,2058.53535009402,3372.15157992405,4349.0,351.047065055004,0.0,165.568177984367,92.1111930058973,5.89589400549767,1214.35430431877,523.035749572454,1197.06634392977,508.146118948401,80.416067765904,245.597630039858,1641.866216245,1.54901,3.47532,17.05324,8.644,8.04301,3.88871,79.05907,0.0,321144.84847,524799.12624,6.8091,3.2393,3.84074,9.01024,79.0629127794585,GBR,Europe & Central Asia,42567.5917974837,0,0,0,0,0,0,1,0,0,1,0
12311.0,52.0,Signature Aviation PLC,2016,@BBAGR4,Signature Aviation PLC,5240.0,1.0,0.0,124874.0,124874.0,62246.0,62628.0,57.8809515601485,18197550.958101436,380965.799,380965.799,0.581170434898111,0.576299503163341,0.571428571428571,0.642857142857143,0.322916666666667,0.0,0.580357142857143,0.277777777777778,0.723214285714286,0.619565217391304,0.902777777777778,0.59469696969697,0.658469945355191,2157.42824943425,4828.98913587952,6848.0,397.333814678738,1.6132016231975195,186.620404620458,-82.5185436245384,3.28376077422276,1537.12841841367,1695.95298119358,2728.47682730169,556.816368615706,-99.2832599083558,371.233058787765,4029.204314783,2.30115,-0.23054,18.41701,12.99614,8.65013,-0.81488,73.02592,0.06901666666666666,233422.76416,522424.69334,9.17205,3.31102,4.72756,9.76688,101.99372302011,GBR,Europe & Central Asia,44149.9999768117,0,0,0,0,0,0,1,0,0,1,0
12311.0,52.0,Signature Aviation PLC,2017,@BBAGR4,Signature Aviation PLC,5240.0,1.0,0.0,88804.0,88804.0,36409.0,52395.0,37.8735323735841,18197550.958101436,389935.944,389935.944,0.395368059778645,0.395368059778645,1.0,0.348214285714286,0.318181818181818,0.0,0.4765625,0.3,0.7265625,0.5,0.228395061728395,0.616049382716049,0.656417112299465,2344.75092325791,3879.07718152592,6700.0,458.643804570444,1.6132016231975195,253.010750936208,173.586343976952,49.7451981023592,1328.44456235035,1261.83173960409,2036.69420276555,485.063330155188,138.374527193023,432.333851580205,4472.676086424,2.10716,3.87234,19.56045,13.9374,10.79052,4.10047,72.7917,0.06901666666666666,271752.13881,449566.56716,4.95,1.57579,3.09626,8.76993,72.5996447174264,GBR,Europe & Central Asia,45744.7104907571,0,0,0,0,0,0,1,0,0,1,0
12311.0,52.0,Signature Aviation PLC,2018,@BBAGR4,Signature Aviation PLC,5240.0,1.0,0.0,88665.0,88665.0,40166.0,48499.0,39.3879492163972,18197550.958101436,389935.944,389935.944,0.358351453988155,0.358351453988155,1.0,0.241666666666667,0.254098360655738,0.0,0.3671875,0.406976744186047,0.7578125,0.448275862068966,0.214444444444444,0.438888888888889,0.744578313253012,2251.06921695452,4272.67096507676,6000.0,415.440371824948,1.6132016231975195,236.010792950414,141.165334101182,23.4080587616586,1282.2414410553,1442.89675033403,2327.80139907605,509.475398603108,131.958899268496,399.041409779226,3299.070542038,2.1995,2.90181,18.45525,14.40804,10.48439,4.72686,74.30239,0.06901666666666666,294038.44667,558103.46667,6.215,2.12847,3.63396,7.85157,81.8030095029272,GBR,Europe & Central Asia,47145.8840978145,0,0,0,0,0,0,1,0,0,1,0
12311.0,52.0,Signature Aviation PLC,2019,@BBAGR4,Signature Aviation PLC,5240.0,1.0,0.0,86650.0,86650.0,40700.0,45950.0,36.9750668731446,18197550.958101436,389935.944,389935.944,0.434849424752655,0.434849424752655,1.0,0.409722222222222,0.331081081081081,0.0,0.474683544303797,0.455357142857143,0.753164556962025,0.408450704225352,0.406796116504854,0.235922330097087,0.741561181434599,2343.47108275103,4744.22572217286,5300.0,393.014769949531,1.6132016231975195,245.388013840818,-782.401073281222,55.8932342500132,2481.49962006588,2322.51886432792,3129.22121482721,510.038261018457,-41.1571784937916,507.466974123702,4292.820250004,2.95298,-3.85338,16.77063,17.64211,10.47113,2.61669,72.04601,0.06901666666666666,333432.28019,673720.33962,5.32107,1.59687,3.02588,6.18005,70.9106047600842,GBR,Europe & Central Asia,48438.5765431723,0,0,0,0,0,0,1,0,0,1,0
12324.0,53.0,Bellway PLC,2015,@BELLW4,Bellway plc,5320.0,1.0,0.0,14992.0,14992.0,10634.0,4358.0,5.43529369861306,4202.0,365234.54066666664,365234.54066666664,0.466258014503843,0.466258014503843,1.0,0.3,0.721153846153846,0.157894736842105,0.807692307692308,0.142857142857143,0.130769230769231,0.657894736842105,0.714824120603015,0.727386934673367,0.612813370473538,2758.26861091711,3576.93335270709,2164.0,668.614979352885,939.1254885545682,563.170171910862,553.387986082141,1045.8723479790597,42.4472807210788,124.991992700467,1110.41480155177,23.926592202687,442.391971764308,567.507394057568,2992.44842,1.45092,52.42146,24.24039,18.50754,20.41752,13.59578,75.60237,2.4164477691549644,815806.37708,1056664.97227,21.77787,0.27566,0.30599,3.82286,8.44008430709907,GBR,Europe & Central Asia,42567.5917974837,0,1,0,0,0,0,0,0,0,1,0
12324.0,53.0,Bellway PLC,2016,@BELLW4,Bellway plc,5320.0,1.0,0.0,22334.0,22334.0,16362.0,5972.0,7.38521074958616,4202.0,365234.54066666664,365234.54066666664,0.486041752105445,0.486041752105445,1.0,0.401785714285714,0.730769230769231,0.144736842105263,0.870786516853933,0.131578947368421,0.129213483146067,0.48125,0.827020202020202,0.779040404040404,0.614754098360656,3024.15201912166,3672.25410294196,2366.0,775.738207493424,939.1254885545682,664.05120057698,671.960299687932,1045.8723479790597,38.6668567286099,43.864457526609,1149.0274403961,20.6972755744784,543.787005119564,668.159613152703,2544.96456,1.45594,111.71114,25.65143,18.31231,21.95826,16.24548,74.21272,2.4164477691549644,947020.71006,1148923.07692,12.41534,0.14751,0.15054,3.69317,4.55245585345391,GBR,Europe & Central Asia,44149.9999768117,0,1,0,0,0,0,0,0,0,1,0
12324.0,53.0,Bellway PLC,2017,@BELLW4,Bellway plc,5320.0,1.0,0.0,24909.0,24909.0,18844.0,6065.0,7.36760473160499,4202.0,365234.54066666664,365234.54066666664,0.516286834036525,0.516286834036525,1.0,0.541666666666667,0.746575342465753,0.125,0.878947368421053,0.534090909090909,0.163157894736842,0.475903614457831,0.601234567901235,0.754320987654321,0.609625668449198,3380.881698654,4158.90597620185,2544.0,874.216888994366,939.1254885545682,755.252596781625,740.939195397089,1045.8723479790597,30.8705394336718,39.6419905406282,1260.05634712535,20.28216376027,599.9907766302,758.898338511678,3901.1972556,1.43511,121.79341,25.85766,18.48613,22.33892,15.61641,74.03451,2.4164477691549644,1005723.66352,1236209.51258,7.36151,0.07758,0.08243,3.51874,2.78683193500616,GBR,Europe & Central Asia,45744.7104907571,0,1,0,0,0,0,0,0,0,1,0
12324.0,53.0,Bellway PLC,2018,@BELLW4,Bellway plc,5320.0,1.0,0.0,25253.0,25253.0,19964.0,5289.0,6.50452077167656,4202.0,365234.54066666664,365234.54066666664,0.532530427445613,0.532530427445613,1.0,0.614864864864865,0.747058823529412,0.145348837209302,0.901869158878505,0.552631578947368,0.163551401869159,0.464285714285714,0.63,0.707777777777778,0.608433734939759,3882.37671712299,4652.68155690963,2808.0,989.013279656812,939.1254885545682,856.990912316208,841.483268940865,1045.8723479790597,33.3268628454874,0.0,1294.63356780232,20.1780509535953,682.453134337041,859.425877481374,3488.34135922,1.3857,119.49482,25.47443,18.1123,22.07387,15.67792,74.46285,2.4164477691549644,1053299.1453,1261885.68376,16.78367,0.12468,0.13257,3.40056,5.1468994138074,GBR,Europe & Central Asia,47145.8840978145,0,1,0,0,0,0,0,0,0,1,0
12324.0,53.0,Bellway PLC,2019,@BELLW4,Bellway plc,5320.0,1.0,1.0,25715.0,25715.0,20560.0,5155.0,6.5818091025173,4996.0,394640.334,394640.334,0.551168423564339,0.551168423564339,1.0,0.730769230769231,0.855,0.168421052631579,0.911016949152542,0.513888888888889,0.25,0.74537037037037,0.455339805825243,0.678640776699029,0.563291139240506,3906.98052761283,4729.67514570123,2980.0,960.780675563484,939.1254885545682,614.00857257777,805.644059528493,1045.8723479790597,56.015273643044,18.2044471767057,1176.96274143508,18.7187726613267,654.827534384421,621.008505946478,3471.8154916,1.33137,93.18016,24.59139,17.29269,15.71568,14.64903,75.22945,2.4164477691549644,1078269.46309,1305084.22819,20.18985,0.14466,0.15953,3.41353,6.23270078999421,GBR,Europe & Central Asia,48438.5765431723,0,1,0,0,0,0,0,0,0,1,0
12324.0,53.0,Bellway PLC,2020,@BELLW4,Bellway plc,5320.0,1.0,1.0,21769.0,21769.0,16892.0,4877.0,7.47292725332524,3731.0,333587.092,333587.092,0.600198422319321,0.600198422319321,1.0,0.760504201680672,0.887596899224806,0.181818181818182,0.933566433566434,0.531578947368421,0.388111888111888,0.755813953488372,0.60762331838565,0.625560538116592,0.57085346215781,2913.04856344124,5345.43233291482,3119.0,552.659793064119,939.1254885545682,220.828297228604,309.840296111504,1045.8723479790597,75.3983990537501,87.8338988976845,1425.63188210832,20.1585997470095,252.506096831048,229.074997125108,3156.08493364,1.36376,36.32836,18.97187,9.63422,7.58066,4.97627,80.74503,2.4164477691549644,713497.916,1309105.48253,18.01645,0.21341,0.37297,4.37674,10.864699863648,GBR,Europe & Central Asia,46482.8622423026,0,1,0,0,0,0,0,0,0,1,0
12336.0,53.0,Berkeley Group Holdings PLC,2015,@BERKE3,Berkeley Group Holdings PLC,5320.0,1.0,1.0,13802.0,13802.0,2422.0,11380.0,4.24101215415094,14620.0,152419.275,152859.275,0.480790017969071,0.480790017969071,1.0,0.566666666666667,0.625,0.684210526315789,0.9,0.0,0.907692307692308,0.394736842105263,0.222361809045226,0.10678391959799,0.754874651810585,3254.41180037438,5229.01080925247,2045.0,1100.35961250394,939.1254885545682,804.545860649156,828.493419180213,0.0,45.7459771939417,0.153509990583697,2603.06891032775,10.4386793596914,650.114810121957,808.690630394916,3011.58983,2.03529,52.4,33.81132,19.16509,24.7217,13.87605,66.06132,2.4164477691549644,1036674.81663,1630122.24939,17.49049,0.15921,0.21698,9.829248,7.06145956685007,GBR,Europe & Central Asia,42567.5917974837,0,1,0,0,0,0,0,0,0,1,0
12336.0,53.0,Berkeley Group Holdings PLC,2016,@BERKE3,Berkeley Group Holdings PLC,5320.0,1.0,1.0,14200.0,14200.0,2378.0,11822.0,5.1384842787602,13667.0,152419.275,152859.275,0.502957600131863,0.502957600131863,1.0,0.651785714285714,0.684615384615385,0.703947368421053,0.915730337078652,0.171052631578947,0.915730337078652,0.43125,0.13510101010101,0.0391414141414141,0.614754098360656,2763.46082417636,5180.59488523495,2277.0,947.067379889894,939.1254885545682,677.402191772463,716.542784642361,0.0,43.054652156887,0.134967561620335,2636.86125137649,9.31276175180315,545.403916507775,681.586186182694,4033.40263085,2.07773,140.71053,34.27106,21.02564,24.51282,11.46441,65.57753,2.4164477691549644,899209.48617,1654150.19763,16.44295,0.14699,0.23932,9.829248,6.61341051939644,GBR,Europe & Central Asia,44149.9999768117,0,1,0,0,0,0,0,0,0,1,0
12336.0,53.0,Berkeley Group Holdings PLC,2017,@BERKE3,Berkeley Group Holdings PLC,5320.0,1.0,1.0,12321.0,12321.0,2265.0,10056.0,3.51293113263566,11383.0,152419.275,152859.275,0.523195890843179,0.523195890843179,1.0,0.725,0.636986301369863,0.703947368421053,0.889473684210526,0.125,0.926315789473684,0.403614457831325,0.265432098765432,0.151851851851852,0.609625668449198,3507.32750936562,5837.34684576923,2443.0,1210.27589252866,939.1254885545682,973.835528761624,1046.20997562277,0.0,42.7550113129938,386.469243826188,3008.94831122921,9.01461081900472,830.760777048563,977.441373089226,4202.02720438,2.09341,151.44444,34.50707,26.57243,27.76574,15.76204,65.39012,2.4164477691549644,1114817.84691,1831109.29185,8.77743,0.07434,0.10281,9.829248,3.60584432760188,GBR,Europe & Central Asia,45744.7104907571,0,1,0,0,0,0,0,0,0,1,0
12336.0,53.0,Berkeley Group Holdings PLC,2018,@BERKE3,Berkeley Group Holdings PLC,5320.0,1.0,1.0,9955.0,9955.0,2553.0,7402.0,2.67363206406036,14326.0,152419.275,152859.275,0.575500215266119,0.575500215266119,1.0,0.804054054054054,0.723529411764706,0.715116279069767,0.911214953271028,0.385964912280702,0.878504672897196,0.372448979591837,0.281111111111111,0.172222222222222,0.608433734939759,3723.39939134394,6577.95509588872,2617.0,1302.92124279709,939.1254885545682,1073.62583329945,1287.49716720325,0.0,51.6431102472159,413.144881977727,2888.70901478827,9.64004724614698,1049.52571518408,1077.34413723725,4775.55891016,1.80061,101.52688,34.99279,20.35359,28.83456,16.74858,64.90735,2.4164477691549644,1033129.53764,1802674.81849,18.37349,0.13636,0.22562,9.829248,8.4006126002138,GBR,Europe & Central Asia,47145.8840978145,0,1,0,0,0,0,0,0,0,1,0
12336.0,53.0,Berkeley Group Holdings PLC,2019,@BERKE3,Berkeley Group Holdings PLC,5320.0,1.0,1.0,9118.0,9118.0,3213.0,5905.0,2.36553101539189,17835.0,290257.2,290257.2,0.586935654587642,0.586935654587642,1.0,0.928571428571429,0.715,0.726315789473684,0.851694915254237,0.381944444444444,0.877118644067797,0.347222222222222,0.366019417475728,0.0601941747572816,0.563291139240506,3854.52566069585,6435.80924458986,2673.0,1207.16225973372,939.1254885545682,1001.4937166696,1010.35649292332,0.0,70.3808702500765,391.004834722647,2513.9004173768,9.12344614352843,817.721444349963,1004.62175534738,3870.81402948,1.6509,75.53846,31.31805,19.9601,25.98228,13.28202,68.6008,2.4164477691549644,1106397.3064,1830190.79686,52.0,0.41649,0.65936,9.829248,25.415314256972,GBR,Europe & Central Asia,48438.5765431723,0,1,0,0,0,0,0,0,0,1,0
12336.0,53.0,Berkeley Group Holdings PLC,2020,@BERKE3,Berkeley Group Holdings PLC,5320.0,1.0,1.0,9151.0,9151.0,3215.0,5936.0,3.78366831581962,13824.0,264898.8,264898.8,0.618235590641302,0.618235590641302,1.0,0.945378151260504,0.748062015503876,0.904545454545455,0.891608391608392,0.347368421052632,0.84965034965035,0.344961240310078,0.37593423019432,0.0994020926756353,0.57085346215781,2418.55237726293,7116.61933630358,2709.0,802.741764875753,939.1254885545682,591.540330972923,634.359941901344,0.0,73.0452186426007,632.848661515635,3142.9594421461,8.56392218568422,516.480071816044,597.459512483616,4121.92305706,1.80462,47.21101,33.191,29.24911,24.45845,7.98861,66.56426,2.4164477691549644,708896.27169,2066149.8708,17.96296,0.19828,0.5051,9.829248,12.2161831178142,GBR,Europe & Central Asia,46482.8622423026,0,1,0,0,0,0,0,0,0,1,0
